,ward,total_households,total_individuals,target,dw_00,dw_01,dw_02,dw_03,dw_04,dw_05,dw_06,dw_07,dw_08,dw_09,dw_10,dw_11,dw_12,dw_13,psa_00,psa_01,psa_02,psa_03,psa_04,stv_00,stv_01,car_00,car_01,lln_00,lln_01,lan_00,lan_01,lan_02,lan_03,lan_04,lan_05,lan_06,lan_07,lan_08,lan_09,lan_10,lan_11,lan_12,lan_13,lan_14,pg_00,pg_01,pg_02,pg_03,pg_04,lgt_00,pw_00,pw_01,pw_02,pw_03,pw_04,pw_05,pw_06,pw_07,pw_08,ADM4_PCODE,lat,lon,NL,source,city
1869,93607032: Ward 32,2410.60957,8342.9225,11.272840421,0.7452079932,0.0040616822,0.0860656377,0.007967155,0.0806476098,0.0020074715,0.0530777989,0.0009162869,0.001382418,0.0072800134,0.0004833798,0.0109025536,0.0,0.0,0.2357771956,0.572460214,0.0009028862,0.0362334098,0.1546262943,0.5959530311,0.4040469689,0.7339676744,0.2660323256,0.334326309,0.665673691,0.4244884943,0.1555648288,0.0125989939,0.003902008,0.0081839979,0.1760945987,0.0203769554,0.0125126429,0.0013260317,0.0016476732,0.0138840089,0.0178519578,0.0812087707,0.0,0.0703590379,0.3917049355,0.0081474939,0.1444846479,0.4401530507,0.015509872,0.9924455996,0.941466664,0.0541027347,0.0009532568,0.000469877,0.000469877,0.0004291612,0.0021084294,0.0,0.0,ZA9367032,-24.1817778748,29.0268118974,21.7764945967,train,Mogalakwena Local Municipality
1870,94701001: Ward 1,1663.35486,6445.33056,39.5186550872,0.8222181165,0.0219975009,0.000700536,0.0,0.0,0.0008468488,0.0164445126,0.0819637368,0.0500709031,0.0051428533,0.0,0.000614992,0.0,0.0,0.3749625108,0.4600407741,0.0,0.0127457125,0.1522510026,0.0528046312,0.9471953688,0.1365969917,0.8634030083,0.0166252438,0.9833747562,0.003042643,0.0120828977,0.0991151585,0.0097397192,0.0096060038,0.7036616412,0.0287684624,0.0284977641,0.0015265703,0.0025115035,0.0053884715,0.0908791899,0.0051799748,0.0,0.0,0.9960745023,0.0018409327,0.0005256022,0.0003353575,0.0012236052,0.9001827187,0.092973414,0.0691901126,0.0223016332,0.0502476483,0.0351949734,0.0432535725,0.6868386461,0.0,0.0,ZA9471001,-24.9177104249,28.9536204857,5.5401984158,train,Ephraim Mogale Local Municipality
1871,94701002: Ward 2,1423.00696,5971.49177,41.2973517712,0.8269883445,0.0196737267,0.0015125857,0.002394008,0.0017461756,0.0007188651,0.0932584406,0.0180565034,0.0315778779,0.0,0.0,0.0040734727,0.0,0.0,0.3876433727,0.445439018,0.0,0.0117763019,0.1551413073,0.0473428254,0.9526571746,0.1863213867,0.8136786133,0.0179758854,0.9820241146,0.0036178749,0.0056683307,0.1399946248,0.0041636598,0.0158014201,0.6811922224,0.0058251139,0.0139704136,0.0007399508,0.0025737354,0.0052495643,0.089470094,0.0317329953,0.0,0.0,0.9968487623,0.0,0.0020198655,0.0,0.0011313722,0.911071995,0.0264933138,0.31140516,0.1034131836,0.0056359528,0.0014751579,0.0015377226,0.5500395093,0.0,0.0,ZA9471002,-24.9274582629,29.0202896988,5.3535529129,train,Ephraim Mogale Local Municipality
1872,94701003: Ward 3,2268.1855,9600.38808,37.416546398,0.9122683087,0.0208039069,0.0030143125,0.0004509993,0.0009019985,0.0,0.00109551,0.0117816113,0.0385265711,0.0082705361,0.0,0.0028862454,0.0,0.0,0.3842289655,0.4528019819,0.0005695593,0.0205659665,0.1418335268,0.0638701596,0.9361298404,0.205980622,0.794019378,0.0212295158,0.9787704842,0.003513558,0.0099652586,0.0660595566,0.0032476375,0.0168454982,0.7609895766,0.0147617012,0.0182300776,0.0004517974,0.0007911816,0.0031609795,0.0989597454,0.0030234319,0.0,0.0,0.9967702556,0.0004432446,0.0018780699,0.0003374624,0.0005709675,0.9289367955,0.1490161761,0.3281350842,0.0963741854,0.0428712643,0.020261491,0.0128648032,0.3504769958,0.0,0.0,ZA9471003,-24.9682813143,28.9577534167,6.8179513185,train,Ephraim Mogale Local Municipality
1873,94701004: Ward 4,1816.7074,6995.10647,44.7409533313,0.9453504621,0.0149733028,0.0033769224,0.0,0.0,0.0,0.0039234441,0.0137643519,0.0105563395,0.0067103541,0.0005694588,0.0007753643,0.0,0.0,0.377089517,0.4585956745,0.0011208007,0.0139647338,0.149229274,0.0464316984,0.9535683016,0.1425485799,0.8574514201,0.0106108942,0.9893891058,0.0032547853,0.0048713512,0.0876037159,0.0010859849,0.0142736098,0.814415531,0.0253730005,0.0086883095,0.0006268353,0.0015606053,0.0007797551,0.0269754393,0.0104910769,0.0,0.0,0.9945161807,0.0004679843,0.0034619988,0.0015538362,0.0,0.9237976022,0.0314573607,0.5746574214,0.0832516453,0.0119969292,0.0066310623,0.0019798455,0.2900257356,0.0,0.0,ZA9471004,-24.9659318978,29.0386972406,6.2815117655,train,Ephraim Mogale Local Municipality
1874,94701005: Ward 5,3691.7447,10021.46849,23.3851224869,0.8748420577,0.0056497515,0.0049704195,0.000315634,0.0010876267,0.0003245132,0.002872444,0.0057879517,0.0231919342,0.069122957,0.0031310345,0.0087036761,0.0,0.0,0.1203273933,0.7315360166,0.0004766427,0.0351182015,0.1125417459,0.0549518145,0.9450481855,0.0745401923,0.9254598077,0.0296847477,0.9703152523,0.0674270343,0.014358232,0.0288341105,0.0018538451,0.0117378596,0.3320576643,0.0063552363,0.0079488281,0.0019065709,0.0035543304,0.021011703,0.3756043512,0.1273502343,0.0,0.0,0.9179915428,0.0009039354,0.0022243327,0.066677255,0.0122029341,0.7114034727,0.0976322929,0.633997703,0.0726151351,0.0184117065,0.015206577,0.0024249645,0.1597116209,0.0,0.0,ZA9471005,-25.0266599191,29.2298798315,6.1067252585,train,Ephraim Mogale Local Municipality
1875,94701006: Ward 6,1745.14078,7904.2206,35.3761763564,0.9271694803,0.0225754051,0.0101413996,0.0,0.0006677054,0.0,0.0051360097,0.0145921924,0.017014656,0.0,0.0,0.0027031515,0.0,0.0,0.3715116402,0.4748315451,0.0006833387,0.0245902449,0.1283832311,0.0764048216,0.9235951784,0.1823804324,0.8176195676,0.011215376,0.988784624,0.002847213,0.009720942,0.0294940617,0.0020143922,0.0426775057,0.806814114,0.017950606,0.0090761662,0.0012180872,0.0033053189,0.0054388588,0.0632520315,0.0061907027,0.0,0.0,0.9974575722,0.0007389078,0.0006300305,0.0001345901,0.0010388994,0.9584882716,0.1057085721,0.7120814803,0.0620765105,0.0101764397,0.0058537226,0.0087431743,0.0953601004,0.0,0.0,ZA9471006,-25.0273918714,29.0111629389,6.8795173305,train,Ephraim Mogale Local Municipality
1876,94701007: Ward 7,2055.29731,5077.07001,22.2193162896,0.9363154132,0.0085948344,0.0112134531,0.0005511076,0.0077328228,0.0043397955,0.0097560046,0.006453008,0.0043175116,0.0063800259,0.0017388482,0.0026071751,0.0,0.0,0.1769454623,0.6620631454,0.0007566116,0.0516330245,0.1086017563,0.2494495553,0.7505504447,0.3050012215,0.6949987785,0.1008789624,0.8991210376,0.2267855845,0.0717249889,0.0236632861,0.0026209054,0.012953351,0.4333435772,0.0255952192,0.0071796351,0.009452054,0.0042413183,0.0117078334,0.0937347582,0.0472559251,0.0,0.0297415635,0.7304276389,0.0044001796,0.0242434711,0.231116228,0.0098124824,0.8664083057,0.4300978188,0.4334204622,0.0471480109,0.0036226535,0.0012682496,0.0005828938,0.0838599112,0.0,0.0,ZA9471007,-24.9829913387,29.3280346753,9.9375096151,train,Ephraim Mogale Local Municipality
1877,94701008: Ward 8,2495.82205,8237.71991,28.6995841711,0.9538657854,0.0113200859,0.0015432831,0.001969844,0.0,0.0,0.0051206455,0.0060316199,0.0089515396,0.0040180389,0.0,0.0071791577,0.0,0.0,0.3558405253,0.4967830121,0.0001291413,0.0168539294,0.1303933918,0.1446191566,0.8553808434,0.1658384619,0.8341615381,0.015659582,0.984340418,0.0029948627,0.0089266181,0.0303026933,0.0025078893,0.0512052892,0.8169114468,0.0083896128,0.005795889,0.000792916,0.0091062892,0.0049491268,0.0420455106,0.0160718562,0.0,0.0,0.9900307499,0.0010569466,0.001343152,0.000387424,0.0071817275,0.8128002595,0.3052096683,0.4081184193,0.1524126169,0.0450713423,0.06827631,0.0004668762,0.0204447669,0.0,0.0,ZA9471008,-24.9967721558,29.3954149764,7.1042630713,train,Ephraim Mogale Local Municipality
1878,94701009: Ward 9,2121.45551,8734.73478,29.6418971332,0.892102993,0.015992902,0.0005072979,0.0,0.0,0.007303811,0.0036379174,0.0231248262,0.0304234143,0.0219158497,0.0006639828,0.0043270057,0.0,0.0,0.3660855905,0.4800795028,0.0001217931,0.026430364,0.1272827496,0.070484278,0.929515722,0.1458810701,0.8541189299,0.0129657492,0.9870342508,0.0009898366,0.005452904,0.0110434389,0.0013640517,0.0202221549,0.8961247865,0.0044993925,0.0178957157,0.0021102953,0.0045012597,0.0025183776,0.0199185693,0.0133592173,0.0,0.0,0.9937524697,0.0006314262,0.0005003392,0.0006016576,0.0045141073,0.9463267745,0.0246172638,0.7552689804,0.0759975212,0.0171756041,0.016861664,0.0212638445,0.088815122,0.0,0.0,ZA9471009,-24.967064408,29.4164157648,6.6663591778,train,Ephraim Mogale Local Municipality
1879,94701010: Ward 10,1713.22093,8034.22217,35.3204697307,0.8856212958,0.0489191782,0.0032448296,0.0,0.0006801458,0.0085753972,0.0,0.0221258154,0.0255267895,0.0015023456,0.0,0.0038042029,0.0,0.0,0.3739775384,0.4505746497,0.0,0.0431970628,0.132250749,0.0486344806,0.9513655194,0.1256825061,0.8743174939,0.0081932048,0.9918067952,0.0049775659,0.0064780471,0.009854074,0.0004157627,0.0172934239,0.9419559069,0.0035550598,0.0063213823,0.000397237,0.0012102366,0.0005380708,0.0023522613,0.0046509717,0.0,0.0,0.9933160312,0.0,0.000397237,0.0048918787,0.0013948531,0.8720072373,0.0176572382,0.8706202241,0.0354659804,0.03187635,0.0101926784,0.0019121819,0.032275347,0.0,0.0,ZA9471010,-24.8988475047,29.4180758404,3.121323925,train,Ephraim Mogale Local Municipality
1880,94701011: Ward 11,1573.71877,6637.18414,34.9077357703,0.9373360464,0.031946985,0.0,0.0008950837,0.0,0.0,0.0044579376,0.0141855524,0.0062641751,0.0026852511,0.0,0.0022289688,0.0,0.0,0.3582499204,0.482201199,0.0,0.0298906669,0.1296582138,0.1086611364,0.8913388636,0.1585287631,0.8414712369,0.0104388219,0.9895611781,0.0031049221,0.0052130677,0.0094770868,0.0008137879,0.0128621458,0.9424263646,0.0024688858,0.0040919672,0.0011495055,0.0017979131,0.014752473,0.0011639138,0.0006779667,0.0,0.0,0.9970482271,0.0006535045,0.001314003,0.0004910441,0.0004932212,0.9714318842,0.1283447868,0.6803925647,0.090785522,0.0130226762,0.0107142714,0.0020177493,0.0747224296,0.0,0.0,ZA9471011,-24.9009975608,29.5489524841,4.3878238143,train,Ephraim Mogale Local Municipality
1881,94701012: Ward 12,1942.98485,8565.19025,39.0678331846,0.9526396873,0.0131090677,0.0022524005,0.0012788674,0.0,0.0,0.0016068628,0.0047192442,0.0180912836,0.0028998888,0.0,0.0034026977,0.0,0.0,0.4001253574,0.4490064468,0.0001242039,0.0146850083,0.1360589836,0.0652497059,0.9347502941,0.1462157978,0.8537842022,0.0092501905,0.9907498095,0.0013875699,0.004985532,0.0076531108,0.0002578857,0.0227915334,0.954238672,0.0011824209,0.0032721655,0.0014913411,0.0011918988,0.0,0.0007513073,0.0007965626,0.0,0.0,0.9984391497,0.0,0.0002673636,0.0001298407,0.0011636461,0.9513710619,0.0966141295,0.5020739354,0.2597694573,0.0271173756,0.0010411558,0.0005538952,0.1128300511,0.0,0.0,ZA9471012,-24.9474894137,29.5819520728,5.672355736,train,Ephraim Mogale Local Municipality
1882,94701013: Ward 13,1878.26606,6917.75327,37.0278873058,0.9057710866,0.0423379103,0.0026710806,0.0,0.0005729806,0.0,0.0007499523,0.0167376554,0.0166116349,0.0014999047,0.0021296237,0.010918171,0.0,0.0,0.3993261775,0.4460770195,0.0001607617,0.0163629672,0.1380730741,0.0511962666,0.9488037334,0.1289088725,0.8710911275,0.0097726623,0.9902273377,0.0020113033,0.0035875304,0.0057902455,0.0013780124,0.0146572501,0.9189135333,0.0018652125,0.0050279084,0.0017180144,0.0238851696,0.0096676547,0.0053102761,0.001851221,0.0,0.0043366681,0.9958274025,0.001561984,0.0014217564,0.0008673336,0.0003215235,0.9746717512,0.1527164474,0.4271423826,0.2140412525,0.0755887001,0.0187105814,0.0005729806,0.1112276554,0.0,0.0,ZA9471013,-24.8194016666,29.6208363975,3.0348068168,train,Ephraim Mogale Local Municipality
1883,94701014: Ward 14,1407.03993,5926.30314,45.097791219,0.9383816563,0.0251648082,0.005188282,0.0015297505,0.0,0.0054768097,0.0034941297,0.0067224034,0.0032661262,0.009774918,0.0,0.0010011159,0.0,0.0,0.3807468158,0.4579922822,0.0016429855,0.0149623969,0.1446555196,0.0747265644,0.9252734356,0.1855267107,0.8144732893,0.0277827154,0.9722172846,0.0050813837,0.0066040682,0.0497405453,0.0025384105,0.0168344477,0.8688850399,0.0034631995,0.0067879366,0.0010941847,0.0065944146,0.0080419106,0.0218995952,0.0024348636,0.0,0.0,0.9975701699,0.0,0.0009443526,0.0011046127,0.0003808648,0.9656604983,0.0230506678,0.8916735362,0.0742638057,0.0022904325,0.0020022317,0.0007352599,0.0059840661,0.0,0.0,ZA9471014,-24.6491131473,29.4184740343,3.4894826869,train,Ephraim Mogale Local Municipality
1884,94701015: Ward 15,2118.09891,9667.73149,38.230561197,0.8385934442,0.0347743345,0.0021657157,0.0005501348,0.0004884286,0.0004829567,0.0452846935,0.0448940224,0.0196324732,0.002799619,0.0,0.0103341775,0.0,0.0,0.4088620659,0.4320119362,0.0001276835,0.0102128985,0.1487854158,0.1123961581,0.8876038419,0.2310738973,0.7689261027,0.0328143363,0.9671856637,0.0023504366,0.0045891252,0.0424531433,0.0051453177,0.037214571,0.7957761009,0.0041181512,0.0128639351,0.0043073259,0.0081202172,0.0066201063,0.0701911571,0.0050091699,0.0,0.0012412426,0.9951413586,0.0018633523,0.0026177589,0.0,0.0003775301,0.9572282958,0.0268826398,0.8895640053,0.0237837949,0.0224039396,0.0079106504,0.0,0.0294549701,0.0,0.0,ZA9471015,-24.8215335273,29.3054030761,0.0,train,Ephraim Mogale Local Municipality
1885,94701016: Ward 16,2369.5696,8912.28811,28.5358290383,0.866193502,0.0613959556,0.0042817016,0.0,0.0,0.0012951086,0.0020697134,0.0189378991,0.0134455557,0.0278032095,0.0009835035,0.003593851,0.0,0.0,0.3353693825,0.4901193965,0.0002478421,0.0234934707,0.1507699082,0.0866789944,0.9133210056,0.1876397975,0.8123602025,0.0361269532,0.9638730468,0.0120088263,0.010283964,0.0073923126,0.0008523715,0.0151838123,0.8905094317,0.0062065408,0.005662529,0.0012620631,0.001883293,0.0043271391,0.0167455628,0.0128711425,0.0,0.0148110113,0.9854399747,0.0008380474,0.0014822737,0.0118542779,0.0003854263,0.9046092843,0.1521013985,0.7813657679,0.0180910196,0.0079424424,0.0004917518,0.0,0.0400076199,0.0,0.0,ZA9471016,-24.8063076788,29.4304009766,3.4336292717,train,Ephraim Mogale Local Municipality
1886,94702001: Ward 1,3179.89883,11509.37965,37.2228700748,0.9249179824,0.0104290739,0.0056852092,0.0,0.0,0.0,0.0022062148,0.0458231402,0.0101569646,0.0,0.0,0.0007814148,0.0,0.0,0.3780323025,0.4646110636,0.0005717163,0.0119165067,0.1448684109,0.0896602959,0.9103397041,0.1804547474,0.8195452526,0.0141075274,0.9858924726,0.002459971,0.0052240383,0.1862113333,0.0077693067,0.0831452875,0.5535760453,0.0284039305,0.0671062571,0.0004862573,0.0223597038,0.0036986937,0.035997146,0.0035620295,0.0,0.0,0.9964497279,0.0006499603,0.0012610575,9.66e-05,0.0015426279,0.8519771429,0.3715036871,0.5015854734,0.0549982749,0.0124156937,0.0016641441,0.0004429732,0.0573897535,0.0,0.0,ZA9472001,-25.2093836286,29.0704317273,12.6278331057,train,Elias Motsoaledi Local Municipality
1887,94702002: Ward 2,1249.94255,5590.05228,33.2380964229,0.9484105729,0.0084489083,0.0,0.0,0.0,0.00082767,0.0045077592,0.0182215895,0.004047122,0.0124641009,0.0,0.0030722772,0.0,0.0,0.370177046,0.4713127692,0.0005795599,0.0253879468,0.1325426781,0.1118258275,0.8881741725,0.202132314,0.797867686,0.0140235405,0.9859764595,0.0040552161,0.008620211,0.06124903,0.0038942856,0.0754579741,0.6428259111,0.0325597205,0.1142589207,0.0009636422,0.0261561221,0.005238926,0.0159322803,0.0087877604,0.0,0.0,0.9947492852,0.000395304,0.0016011246,0.0,0.0032542862,0.9744514018,0.2553342952,0.7201120724,0.0024737377,0.0039758947,0.0008610076,0.0,0.0172429925,0.0,0.0,ZA9472002,-25.2516413052,29.0539768694,11.400411024,train,Elias Motsoaledi Local Municipality
1888,94702003: Ward 3,1548.45295,6919.37893,32.0422044467,0.9325453382,0.0313606041,0.0073719386,0.0,0.0,0.0,0.0014131459,0.0110728776,0.008761984,0.0060534807,0.0007525188,0.000668112,0.0,0.0,0.3565897221,0.4939373641,0.000619875,0.0190890976,0.1297639411,0.0826455721,0.9173544279,0.1833675734,0.8166324266,0.0141307619,0.9858692381,0.0017265422,0.0045297129,0.0503460576,0.0037685362,0.0335763415,0.6357851918,0.0331873008,0.1855820071,0.0006219633,0.0202953851,0.007394655,0.020729544,0.0024567624,0.0,0.0,0.9960143012,0.0009392346,0.0004964362,0.0014170954,0.0011329326,0.9466310746,0.0360904217,0.5538479874,0.107994053,0.0474239789,0.068781386,0.0006606271,0.1852015458,0.0,0.0,ZA9472003,-25.1541091727,29.1256240026,11.3582155951,train,Elias Motsoaledi Local Municipality
1889,94702004: Ward 4,1288.31249,5295.90438,39.6934721948,0.943416135,0.0155190143,0.0,0.0,0.0,0.001093376,0.0016383836,0.023161345,0.0076502712,0.001997846,0.0,0.0055236288,0.0,0.0,0.4269392738,0.434034147,0.0002008779,0.004102914,0.1347227874,0.0803830521,0.9196169479,0.1878326818,0.8121673182,0.0081679329,0.9918320671,0.002472201,0.0025152833,0.0241396164,0.0024504842,0.02023816,0.8083118619,0.0065180388,0.1155064397,0.001035047,0.0043426993,0.0022957684,0.0067849979,0.0033894022,0.0,0.0,0.9978622027,0.0,0.0012819114,0.0004234725,0.0004324134,0.8785341823,0.0076566827,0.4259533027,0.0623058929,0.1025551417,0.0244730298,0.0473078702,0.32974808,0.0,0.0,ZA9472004,-25.1795088248,29.0936154114,14.1007489027,train,Elias Motsoaledi Local Municipality
1890,94702005: Ward 5,1997.43071,8686.56368,37.227873101,0.9544458691,0.0050751147,0.0049939404,0.0005121329,0.0,0.0,0.0010300683,0.0053448713,0.0243271818,0.0021156328,0.0005387972,0.0016163915,0.0,0.0,0.4027710817,0.4416264027,0.0001224685,0.0123108002,0.1431692469,0.0898867776,0.9101132224,0.1714664235,0.8285335765,0.0138089746,0.9861910254,0.0037461327,0.0052602573,0.0243095,0.0038389945,0.1085975116,0.6974078788,0.0211615682,0.0969944343,0.0034674943,0.0116127037,0.0034908545,0.0157741847,0.0043384854,0.0,0.0,0.996570972,0.0002488314,0.0023018884,0.0003712999,0.0005070083,0.9665104929,0.1143671762,0.4037069802,0.0758534447,0.0139085425,0.0024880162,0.0,0.3896758401,0.0,0.0,ZA9472005,-25.2238117866,29.1744410727,8.5229540612,train,Elias Motsoaledi Local Municipality
1891,94702006: Ward 6,1558.37283,6469.31442,27.0727628125,0.9742250832,0.0029147775,0.0006638591,0.0,0.0,0.0012833899,0.0040928909,0.0088002946,0.0073558456,0.0,0.0,0.0006638591,0.0,0.0,0.3850105681,0.4811680339,0.0,0.0093427056,0.1244786924,0.2296614155,0.7703385845,0.2564214367,0.7435785633,0.0405988534,0.9594011466,0.0025401254,0.006417578,0.1471393626,0.0135387808,0.418854839,0.169444757,0.0691095889,0.0084220501,0.0025580469,0.0313594883,0.0033131486,0.1198874177,0.0074148166,0.0,0.0,0.9924287959,0.0023501285,0.0019050751,0.001782093,0.0015339075,0.9637861114,0.1076372847,0.644530956,0.0346495261,0.029655304,0.0015944965,0.0009038979,0.1810285347,0.0,0.0,ZA9472006,-25.2416711037,29.1373978863,9.9446651837,train,Elias Motsoaledi Local Municipality
1892,94702007: Ward 7,2854.20277,11466.57951,33.5370657636,0.8623373139,0.0125439721,0.0029459925,0.0,0.0003503605,0.0472470847,0.002006259,0.0360224162,0.031743964,0.001480564,0.0007395235,0.0025825495,0.0,0.0,0.3757791132,0.4523536775,0.0,0.038819784,0.1330474252,0.1891127833,0.8108872167,0.2106360369,0.7893639631,0.0153650611,0.9846349389,0.0040611064,0.0061541936,0.0989349491,0.008655862,0.2845973847,0.3939470141,0.0565517964,0.0715248989,0.0017971366,0.0332224121,0.0031163121,0.0318689701,0.0055679638,0.0,0.0,0.9944251998,0.0027449624,0.0016822183,0.000658287,0.0004893325,0.8718272809,0.0986288476,0.748453054,0.0286260531,0.0105445276,0.0019725683,0.002597149,0.1091778003,0.0,0.0,ZA9472007,-25.2631443306,29.0915202962,10.3434355828,train,Elias Motsoaledi Local Municipality
1893,94702008: Ward 8,1427.8573,6308.76559,36.6992976119,0.7699522844,0.0368831605,0.0015697997,0.0014701469,0.0,0.0017402439,0.1495974703,0.0175544223,0.0102004031,0.0049024507,0.0022238707,0.0039057474,0.0,0.0,0.3882661521,0.4521803607,0.0001686273,0.024287772,0.135097088,0.1814609835,0.8185390165,0.185044647,0.814955353,0.0096059739,0.9903940261,0.0010376467,0.0022468453,0.0273112794,0.0017098385,0.0341851043,0.5886494207,0.0277625167,0.2799405597,0.0030901291,0.0051579171,0.0089514643,0.0161559133,0.0028503072,0.0,0.0009510577,0.9972215373,0.0006981017,0.0008431364,0.0005187497,0.0007184749,0.9670374834,0.052557493,0.587199253,0.1958416993,0.0062835061,0.0007164231,0.0017029433,0.1556986822,0.0,0.0,ZA9472008,-25.3086187993,29.2166864306,7.5775811843,train,Elias Motsoaledi Local Municipality
1894,94702009: Ward 9,3052.54229,11205.90864,31.7980407079,0.8918895404,0.0335289802,0.0038036,0.0,0.0,0.0042358889,0.0015016925,0.0135642871,0.0315553368,0.0149504956,0.0003389109,0.0046312675,0.0,0.0,0.3695214295,0.4855540443,0.0,0.0162308195,0.1286937067,0.2368656488,0.7631343512,0.2015298042,0.7984701958,0.0147635465,0.9852364535,0.003481209,0.0107338471,0.1220762612,0.0089361937,0.4470312217,0.225164114,0.0737535328,0.024989613,0.0016644103,0.0280725178,0.0038645425,0.0449308179,0.0053017191,0.0,0.0,0.9963285556,0.0005786653,0.0016911658,0.0002921316,0.0011094816,0.938519086,0.0518629047,0.4859415297,0.2833891386,0.0318423631,0.0137876976,0.0141963045,0.1189800617,0.0,0.0,ZA9472009,-25.2944128424,29.1481454163,7.774218271,train,Elias Motsoaledi Local Municipality
1895,94702010: Ward 10,2055.65496,9630.87442,38.5692285635,0.8599684988,0.1134402536,0.0021345849,0.0,0.0004976273,0.0,0.0078043788,0.0061949501,0.0063103489,0.0,0.0,0.0036493576,0.0,0.0,0.4193203788,0.4169683691,0.0006627622,0.0247991968,0.138249293,0.2034686599,0.7965313401,0.1721548202,0.8278451798,0.0193097921,0.9806902079,0.0028264246,0.0096183894,0.02256484,0.0028088613,0.0380299539,0.3985742636,0.0149393288,0.4937970762,0.002593562,0.0077496805,0.0011096168,0.0021615535,0.0032264495,0.0,0.0,0.9960904173,0.0008991375,0.0013979707,0.0003348938,0.0012775808,0.9027108761,0.0324525814,0.0501178661,0.1803515314,0.0856150392,0.046256975,0.0883151713,0.5168908356,0.0,0.0,ZA9472010,-25.3101705274,29.2600377971,5.917818505,train,Elias Motsoaledi Local Municipality
1896,94702011: Ward 11,1223.82072,4724.40319,32.2702013086,0.6672023334,0.0037456303,0.0008453362,0.0,0.0011509938,0.0,0.2861764181,0.0016906725,0.0202910521,0.0157161908,0.0011509938,0.0020303791,0.0,0.0,0.2709818147,0.5201116419,0.0002251776,0.011496722,0.1971846438,0.3064785584,0.6935214416,0.2460871965,0.7539128035,0.0384407448,0.9615592552,0.0066794701,0.0076521687,0.1766634168,0.0066655424,0.4292677188,0.1650379421,0.0384734373,0.0146580038,0.0014028121,0.0428396904,0.0014271559,0.0057644382,0.0075830763,0.0,0.095885127,0.9817459695,0.0035983381,0.0015913756,0.0073800136,0.0056843032,0.9732187407,0.0940499684,0.7517256122,0.1174275265,0.0094436953,0.0051682325,0.0008793853,0.0213055798,0.0,0.0,ZA9472011,-25.2326846368,29.2228894559,6.3578243397,train,Elias Motsoaledi Local Municipality
